Time (MS),Core Type,Frequency
34400,small,1803000.0
34400,medium, 1663000.0
34400,large, 2704000.0
34500,small,1803000.0
34500,medium, 1663000.0
34500,large, 2704000.0
34600,small,1803000.0
34600,medium, 1663000.0
34600,large, 2704000.0
34700,small,1803000.0
34700,medium, 1663000.0
34700,large, 2704000.0
34800,small,1803000.0
34800,medium, 1663000.0
34800,large, 2704000.0
34900,small,1803000.0
34900,medium, 1663000.0
34900,large, 2704000.0
35000,small,1803000.0
35000,medium, 1663000.0
35000,large, 2704000.0
35100,small,1803000.0
35100,medium, 1663000.0
35100,large, 2704000.0
35200,small,1803000.0
35200,medium, 1663000.0
35200,large, 2704000.0
35300,small,1803000.0
35300,medium, 1663000.0
35300,large, 2704000.0
35400,small,1803000.0
35400,medium, 1663000.0
35400,large, 2704000.0
35500,small,1803000.0
35500,medium, 1663000.0
35500,large, 2704000.0
35600,small,1803000.0
35600,medium, 1663000.0
35600,large, 2704000.0
35700,small,1803000.0
35700,medium, 1663000.0
35700,large, 2704000.0
35800,small,1803000.0
35800,medium, 1663000.0
35800,large, 2704000.0
35900,small,1803000.0
35900,medium, 1663000.0
35900,large, 2704000.0
36000,small,1803000.0
36000,medium, 1663000.0
36000,large, 2704000.0
36100,small,1803000.0
36100,medium, 1663000.0
36100,large, 2704000.0
36200,small,1803000.0
36200,medium, 1663000.0
36200,large, 2704000.0
36300,small,1803000.0
36300,medium, 1663000.0
36300,large, 2704000.0
36400,small,1803000.0
36400,medium, 1663000.0
36400,large, 2704000.0
36500,small,1803000.0
36500,medium, 1663000.0
36500,large, 2704000.0
36600,small,1803000.0
36600,medium, 1663000.0
36600,large, 2704000.0
36700,small,1803000.0
36700,medium, 1663000.0
36700,large, 2704000.0
36800,small,1803000.0
36800,medium, 1663000.0
36800,large, 2704000.0
36900,small,1803000.0
36900,medium, 1663000.0
36900,large, 2704000.0
37000,small,1803000.0
37000,medium, 1663000.0
37000,large, 2704000.0
37100,small,1803000.0
37100,medium, 1663000.0
37100,large, 2704000.0
37200,small,1803000.0
37200,medium, 1663000.0
37200,large, 2704000.0
37300,small,1803000.0
37300,medium, 1663000.0
37300,large, 2704000.0
37400,small,1803000.0
37400,medium, 1663000.0
37400,large, 2704000.0
37500,small,1803000.0
37500,medium, 1663000.0
37500,large, 2704000.0
37600,small,1803000.0
37600,medium, 1663000.0
37600,large, 2704000.0
37700,small,1803000.0
37700,medium, 1663000.0
37700,large, 2704000.0
37800,small,1803000.0
37800,medium, 1663000.0
37800,large, 2704000.0
37900,small,1803000.0
37900,medium, 1663000.0
37900,large, 2704000.0
38000,small,1803000.0
38000,medium, 1663000.0
38000,large, 2704000.0
38100,small,1803000.0
38100,medium, 1663000.0
38100,large, 2704000.0
38200,small,1803000.0
38200,medium, 1663000.0
38200,large, 2704000.0
38300,small,1803000.0
38300,medium, 1663000.0
38300,large, 2704000.0
38400,small,1803000.0
38400,medium, 1663000.0
38400,large, 2704000.0
38500,small,1803000.0
38500,medium, 1663000.0
38500,large, 2704000.0
38600,small,1803000.0
38600,medium, 1663000.0
38600,large, 2704000.0
38700,small,1803000.0
38700,medium, 1663000.0
38700,large, 2704000.0
38800,small,1803000.0
38800,medium, 1663000.0
38800,large, 2704000.0
38900,small,1598000.0
38900,medium, 1663000.0
38900,large, 2507000.0
39000,small,1803000.0
39000,medium, 553000.0
39000,large, 2401000.0
39100,small,1803000.0
39100,medium, 553000.0
39100,large, 2401000.0
39200,small,1803000.0
39200,medium, 1663000.0
39200,large, 2704000.0
39300,small,1803000.0
39300,medium, 1663000.0
39300,large, 2704000.0
39400,small,1803000.0
39400,medium, 1663000.0
39400,large, 2704000.0
39500,small,1803000.0
39500,medium, 1663000.0
39500,large, 2704000.0
39600,small,1803000.0
39600,medium, 1663000.0
39600,large, 2704000.0
39700,small,1803000.0
39700,medium, 1663000.0
