Time (MS),Core Type,Frequency
45900,medium, 1663000.0
46000,medium, 1663000.0
46100,medium, 1663000.0
46200,medium, 1663000.0
46300,medium, 1663000.0
46400,medium, 1663000.0
46500,medium, 1663000.0
46600,medium, 1663000.0
46700,medium, 1663000.0
46800,medium, 1663000.0
46900,medium, 1663000.0
47000,medium, 1663000.0
47100,medium, 1663000.0
47200,medium, 1663000.0
47300,medium, 1663000.0
47400,medium, 1663000.0
47500,medium, 1663000.0
47600,medium, 1663000.0
47700,medium, 1663000.0
47800,medium, 1663000.0
47900,medium, 1663000.0
48000,medium, 1663000.0
48100,medium, 1663000.0
48200,medium, 1663000.0
48300,medium, 1663000.0
48400,medium, 1663000.0
48500,medium, 1663000.0
48600,medium, 1663000.0
48700,medium, 1663000.0
48800,medium, 1663000.0
48900,medium, 1663000.0
49000,medium, 1663000.0
49100,medium, 1663000.0
49200,medium, 2130000.0
49300,medium, 1836000.0
49400,medium, 2130000.0
49500,medium, 553000.0
49600,medium, 553000.0
49700,medium, 1663000.0
49800,medium, 1663000.0
49900,medium, 1663000.0
50000,medium, 1663000.0
50100,medium, 1663000.0
50200,medium, 1663000.0
50300,medium, 1663000.0
50400,medium, 1663000.0
50500,medium, 1663000.0
50600,medium, 1663000.0
50700,medium, 1663000.0
50800,medium, 1663000.0
50900,medium, 1663000.0
51000,medium, 1663000.0
51100,medium, 1663000.0
51200,medium, 1663000.0
51300,medium, 1663000.0
51400,medium, 1663000.0
51500,medium, 1663000.0
51600,medium, 1663000.0
51700,medium, 1663000.0
51800,medium, 1663000.0
51900,medium, 1663000.0
52000,medium, 1663000.0
52100,medium, 1663000.0
52200,medium, 1663000.0
52300,medium, 1663000.0
52400,medium, 1663000.0
52500,medium, 1663000.0
52600,medium, 1663000.0
52700,medium, 1663000.0
52800,medium, 1663000.0
52900,medium, 1663000.0
53000,medium, 1663000.0
53100,medium, 1663000.0
53200,medium, 1663000.0
53300,medium, 1663000.0
53400,medium, 1663000.0
53500,medium, 1663000.0
53600,medium, 1663000.0
53700,medium, 1663000.0
53800,medium, 1663000.0
53900,medium, 1663000.0
54000,medium, 1663000.0
54100,medium, 1663000.0
54200,medium, 1663000.0
54300,medium, 1663000.0
54400,medium, 1663000.0
